strike,CallOpenInt,CallVolume,CallIV,CallGamma,PutOpenInt,PutVolume,PutIV,PutGamma,Price,Days,CallGEX,PutGEX,TotalGamma,Weights,WeightedGEX,CumulativeGEX,Flip
4950.0,2076.0,21637.0,0.175449,0.017840255525294644,1678.0,13609.0,0.174854,0.017840255525294644,4942.13,1,904600346.6392175,-731175039.3355527,173425307.3036648,1.0,173425307.3036648,-1887987463.0770202,4945.0
4955.0,1925.0,19838.0,0.174207,0.01840966201499761,1697.0,5123.0,0.17419,0.01840966201499761,4942.13,1,865575348.644352,-763055255.4023197,102520093.24203229,1.0,102520093.24203229,-1785467369.8349879,4945.0
4960.0,3515.0,29265.0,0.172432,0.017932525649268075,2293.0,2228.0,0.173103,0.017932525649268075,4942.13,1,1539554687.026676,-1004324010.6265061,535230676.40016985,1.0,535230676.40016985,-1250236693.434818,4945.0
4965.0,1522.0,25824.0,0.171799,0.01645901308395127,346.0,1702.0,0.1707,0.01645901308395127,4942.13,1,611852548.1963443,-139093943.28248036,472758604.9138639,1.0,472758604.9138639,-777478088.5209541,4945.0
4970.0,2559.0,32187.0,0.171408,0.01424048393754501,456.0,610.0,0.169198,0.01424048393754501,4942.13,1,890068362.5963507,-158605382.31494176,731462980.2814089,1.0,731462980.2814089,-46015108.239545226,4945.0
4975.0,2212.0,20584.0,0.170731,0.011674141284433724,121.0,167.0,0.167212,0.011674141284433724,4942.13,1,630722607.1566868,-34501553.103959806,596221054.052727,1.0,596221054.052727,550205945.8131818,4945.0
4980.0,4536.0,20703.0,0.170113,0.009161737430333161,186.0,1834.0,0.1665,0.009161737430333161,4942.13,1,1015030791.6797131,-41621632.99215755,973409158.6875556,1.0,973409158.6875556,1523615104.5007372,4945.0
4985.0,3484.0,10916.0,0.171832,0.006935820071515177,92.0,1175.0,0.165144,0.006935820071515177,4942.13,1,590206916.6515398,-15585257.270936184,574621659.3806037,1.0,574621659.3806037,2098236763.881341,4945.0
4990.0,3353.0,6891.0,0.173964,0.005086006903678047,98.0,449.0,0.165795,0.005086006903678047,4942.13,1,416522847.7278424,-12173945.445072636,404348902.28276974,1.0,404348902.28276974,2502585666.1641107,4945.0
4995.0,2796.0,3984.0,0.179748,0.0036064707054168435,42.0,13.0,0.190938,0.0036064707054168435,4942.13,1,246290639.34333333,-3699644.797002861,242590994.54633048,1.0,242590994.54633048,2745176660.710441,4945.0
5000.0,3453.0,5054.0,0.186263,0.002464455080680183,86.0,20.0,0.201295,0.002464455080680183,4942.13,1,207847983.42448613,-5176636.714308081,202671346.71017805,1.0,202671346.71017805,2947848007.420619,4945.0
5005.0,1578.0,3947.0,0.181697,0.0016310675410299016,11.0,4.0,0.218596,0.0016310675410299016,4942.13,1,62864761.78544033,-438220.77290230896,62426541.01253802,1.0,62426541.01253802,3010274548.433157,4945.0
5010.0,2935.0,3391.0,0.192479,0.0010207814217690022,22.0,4.0,0.225829,0.0010207814217690022,4942.13,1,73176088.79263146,-548509.0130963858,72627579.77953507,1.0,72627579.77953507,3082902128.2126923,4945.0
5015.0,1385.0,2482.0,0.19341,0.0006208116690640343,0.0,0.0,0.242489,0.0006208116690640343,4942.13,1,21000903.29585567,-0.0,21000903.29585567,1.0,21000903.29585567,3103903031.508548,4945.0
5020.0,665.0,4148.0,0.207307,0.0003518310105825062,28.0,0.0,0.258916,0.0003518310105825062,4942.13,1,5714577.030863988,-240613.769720589,5473963.261143399,1.0,5473963.261143399,3109376994.769691,4945.0
5025.0,2614.0,4082.0,0.22996,0.00019001246256747235,29.0,0.0,0.274908,0.00019001246256747235,4942.13,1,12131541.826486398,-134588.6430635446,11996953.183422852,1.0,11996953.183422852,3121373947.953114,4945.0
5030.0,1486.0,3153.0,0.224939,9.820232599839216e-05,2.0,0.0,0.27649,9.820232599839216e-05,4942.13,1,3564256.203224437,-4797.114674595473,3559459.088549841,1.0,3559459.088549841,3124933407.0416636,4945.0
5035.0,1744.0,602.0,0.237897,4.82952254111742e-05,6.0,4.0,0.291917,4.82952254111742e-05,4942.13,1,2057211.8069376901,-7077.563555978292,2050134.243381712,1.0,2050134.243381712,3126983541.285045,4945.0
5040.0,1485.0,207.0,0.250853,2.261785212734251e-05,5.0,0.0,0.307341,2.261785212734251e-05,4942.13,1,820363.1504068306,-2762.1654895852885,817600.9849172453,1.0,817600.9849172453,3127801142.2699623,4945.0
